steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.2,0.1,0.4,0.4,0.05,-8.16202163696289,0.0,3.0,1.0,28.409027099609375
1.2,0.1,0.4,0.4,0.1,-7.600531101226807,0.0,3.0,1.0,32.14326477050781
1.2,0.1,0.4,0.5,0.0,-9.18430233001709,0.0,3.0,1.0,23.2885799407959
1.2,0.1,0.4,0.5,0.05,-8.920299530029297,0.0,3.0,1.0,24.359975814819336
1.2,0.1,0.4,0.5,0.1,-7.968904972076416,0.0,3.0,1.0,29.43389892578125
1.2,0.1,0.6,0.3,0.0,-6.411684989929199,4.20261021645274e-05,3.0,1.0,45.129798889160156
1.2,0.1,0.6,0.3,0.05,-6.411684989929199,4.20261021645274e-05,3.0,1.0,45.129798889160156
1.2,0.1,0.6,0.3,0.1,-6.3803911209106445,6.491993553936481e-05,3.0,1.0,45.76866149902344
1.2,0.1,0.6,0.4,0.0,-6.964745998382568,4.76837158203125e-07,3.0,1.0,38.091346740722656
1.2,0.1,0.6,0.4,0.05,-6.967826843261719,2.86102294921875e-06,3.0,1.0,38.10355758666992
1.2,0.1,0.6,0.4,0.1,-6.707243919372559,6.031565931152727e-07,3.0,1.0,41.05321502685547
1.2,0.1,0.6,0.5,0.0,-7.787372589111328,0.0,3.0,1.0,31.017658233642578
1.2,0.1,0.6,0.5,0.05,-7.712987422943115,0.0,3.0,1.0,31.605648040771484
1.2,0.1,0.6,0.5,0.1,-7.1163506507873535,1.1483759863040177e-06,3.0,1.0,36.667850494384766
1.2,0.1,0.8,0.3,0.0,-5.755641937255859,2.3047567083267495e-05,3.0,1.0,57.25737380981445
1.2,0.1,0.8,0.3,0.05,-5.755641937255859,2.3047567083267495e-05,3.0,1.0,57.25737380981445
1.2,0.1,0.8,0.3,0.1,-5.770232200622559,5.217783836997114e-05,3.0,1.0,57.34206008911133
1.2,0.1,0.8,0.4,0.0,-6.116446495056152,1.6557994968025014e-05,3.0,1.0,49.8054313659668
1.2,0.1,0.8,0.4,0.05,-6.116458415985107,1.6502975995535962e-05,3.0,1.0,49.80549621582031
1.2,0.1,0.8,0.4,0.1,-6.045901298522949,1.39738513098564e-05,3.0,1.0,51.33222198486328
1.2,0.1,0.8,0.5,0.0,-6.713711738586426,0.0,3.0,1.0,40.891239166259766
1.2,0.1,0.8,0.5,0.05,-6.691704750061035,4.76837158203125e-07,3.0,1.0,41.12604522705078
1.2,0.1,0.8,0.5,0.1,-6.398667335510254,2.86102294921875e-06,3.0,1.0,45.19527053833008
1.2,0.2,0.4,0.3,0.0,-6.144599914550781,1.631312807148788e-05,3.0,1.0,49.299156188964844
1.2,0.2,0.4,0.3,0.05,-6.144599914550781,1.631312807148788e-05,3.0,1.0,49.299156188964844
1.2,0.2,0.4,0.3,0.1,-6.14588737487793,2.2847418222227134e-05,3.0,1.0,49.305625915527344
1.2,0.2,0.4,0.4,0.0,-6.520636081695557,4.76837158203125e-07,3.0,1.0,43.3535041809082
1.2,0.2,0.4,0.4,0.05,-6.520636081695557,4.76837158203125e-07,3.0,1.0,43.3535041809082
1.2,0.2,0.4,0.4,0.1,-6.478395938873291,0.0,3.0,1.0,43.896114349365234
1.2,0.2,0.4,0.5,0.0,-7.135785102844238,2.2329017156152986e-05,3.0,1.0,36.471771240234375
1.2,0.2,0.4,0.5,0.05,-7.135785102844238,2.2329017156152986e-05,3.0,1.0,36.471771240234375
1.2,0.2,0.4,0.5,0.1,-6.935449123382568,1.217196313518798e-05,3.0,1.0,38.510623931884766
1.2,0.2,0.6,0.3,0.0,-5.660067558288574,0.00012360516120679677,3.0,1.0,60.39790725708008
1.2,0.2,0.6,0.3,0.05,-5.660067558288574,0.00012360516120679677,3.0,1.0,60.39790725708008
1.2,0.2,0.6,0.3,0.1,-5.660145282745361,0.00012365537986624986,3.0,1.0,60.39838790893555
1.2,0.2,0.6,0.4,0.0,-5.860484600067139,0.0,3.0,1.0,54.42340850830078
1.2,0.2,0.6,0.4,0.05,-5.860484600067139,0.0,3.0,1.0,54.42340850830078
1.2,0.2,0.6,0.4,0.1,-5.8743720054626465,1.2500047887442634e-05,3.0,1.0,54.50238037109375
1.2,0.2,0.6,0.5,0.0,-6.309303283691406,0.0,3.0,1.0,46.35823059082031
1.2,0.2,0.6,0.5,0.05,-6.309303283691406,0.0,3.0,1.0,46.35823059082031
1.2,0.2,0.6,0.5,0.1,-6.228514671325684,0.0,3.0,1.0,47.63471603393555
1.2,0.2,0.8,0.3,0.0,-5.270764350891113,1.6261476048384793e-05,3.0,1.0,71.68133544921875
1.2,0.2,0.8,0.3,0.05,-5.270764350891113,1.6261476048384793e-05,3.0,1.0,71.68133544921875
1.2,0.2,0.8,0.3,0.1,-5.270764350891113,1.6261476048384793e-05,3.0,1.0,71.68133544921875
1.2,0.2,0.8,0.4,0.0,-5.4528489112854,1.28799001686275e-05,3.0,1.0,65.55721282958984
1.2,0.2,0.8,0.4,0.05,-5.4528489112854,1.28799001686275e-05,3.0,1.0,65.55721282958984
1.2,0.2,0.8,0.4,0.1,-5.456701755523682,1.5359782992163673e-05,3.0,1.0,65.58293914794922
1.2,0.2,0.8,0.5,0.0,-5.735272407531738,0.0,3.0,1.0,57.238441467285156
1.2,0.2,0.8,0.5,0.05,-5.735272407531738,0.0,3.0,1.0,57.238441467285156
1.2,0.2,0.8,0.5,0.1,-5.723615646362305,4.76837158203125e-07,3.0,1.0,57.766563415527344
1.2,0.3,0.4,0.3,0.0,-5.575108528137207,0.00014854040637146682,3.0,1.0,62.57555389404297
1.2,0.3,0.4,0.3,0.05,-5.575108528137207,0.00014854040637146682,3.0,1.0,62.57555389404297
1.2,0.3,0.4,0.3,0.1,-5.575108528137207,0.00014854040637146682,3.0,1.0,62.57555389404297
1.2,0.3,0.4,0.4,0.0,-5.750033378601074,4.76837158203125e-06,3.0,1.0,57.206398010253906
1.2,0.3,0.4,0.4,0.05,-5.750033378601074,4.76837158203125e-06,3.0,1.0,57.206398010253906
1.2,0.3,0.4,0.4,0.1,-5.750231742858887,5.399009751272388e-06,3.0,1.0,57.20756149291992
1.2,0.3,0.4,0.5,0.0,-6.1283392906188965,5.518347097677179e-05,3.0,1.0,49.81052780151367
1.2,0.3,0.4,0.5,0.05,-6.1283392906188965,5.518347097677179e-05,3.0,1.0,49.81052780151367
1.2,0.3,0.4,0.5,0.1,-6.098411560058594,1.4024201846041251e-05,3.0,1.0,50.12194061279297
1.2,0.3,0.6,0.3,0.0,-5.245673179626465,3.2428433769382536e-05,3.0,1.0,73.31253814697266
1.2,0.3,0.6,0.3,0.05,-5.245673179626465,3.2428433769382536e-05,3.0,1.0,73.31253814697266
1.2,0.3,0.6,0.3,0.1,-5.245673179626465,3.2428433769382536e-05,3.0,1.0,73.31253814697266
1.2,0.3,0.6,0.4,0.0,-5.352989196777344,0.0,3.0,1.0,67.99905395507812
1.2,0.3,0.6,0.4,0.05,-5.352989196777344,0.0,3.0,1.0,67.99905395507812
1.2,0.3,0.6,0.4,0.1,-5.352989196777344,0.0,3.0,1.0,67.99905395507812
1.2,0.3,0.6,0.5,0.0,-5.617790222167969,0.0,3.0,1.0,60.247642517089844
1.2,0.3,0.6,0.5,0.05,-5.617790222167969,0.0,3.0,1.0,60.247642517089844
